,depth_in_subtree,height_in_subtree,idea,idea_label,idea_probability,is_leaf,is_root,num_children,num_ideas_under,num_instances,num_instances_under,num_nodes_under,num_workers,parent,question_code,subtree_probability,subtree_root,subtree_oscore,idea_oscore
10,1,2,1178640,ask about names they almost had,0.0008669267446900737,True,False,0,2,2,2,1,2,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
11,1,2,1178641,ask about situations of called by the wrong name,0.002167316861725184,True,False,0,5,5,5,1,4,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9978326831382748
12,1,2,1178642,ask for maidenmarried name,0.0017338534893801473,False,False,1,4,4,5,2,3,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9982661465106198
13,2,1,1178643,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178642,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
14,1,2,1178644,ask for situation about mispronouncingmispell names,0.0034677069787602947,True,False,0,8,8,8,1,6,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9965322930212397
15,1,2,1178645,ask for situations about forgetting names,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
16,1,2,1178646,ask for their initials,0.0017338534893801473,False,False,1,4,4,5,2,4,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9982661465106198
17,2,1,1178647,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178646,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
18,1,2,1178648,ask for their lastfull name,0.004768097095795405,False,False,2,11,11,14,3,8,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9952319029042046
19,2,1,1178649,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178648,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
20,2,1,1178650,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178648,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
21,1,2,1178651,ask for their middle name,0.005635023840485479,True,False,0,13,13,13,1,13,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9943649761595145
22,1,2,1178652,ask how common is their name,0.0017338534893801473,False,False,1,4,4,5,2,4,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9982661465106198
23,2,1,1178653,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178652,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
24,1,2,1178654,ask how others call them,0.0034677069787602947,True,False,0,8,8,8,1,5,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9965322930212397
25,1,2,1178655,ask how their parents chose their name,0.007368877329865626,False,False,1,17,17,20,2,16,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9926311226701344
26,2,1,1178656,ask about other names that their parents considered,0.0013003901170351106,True,False,0,3,3,3,1,2,1178655,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9986996098829649
27,1,2,1178657,ask how to pronounce their name,0.0008669267446900737,False,False,1,2,2,4,2,2,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
28,2,1,1178658,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178657,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
29,1,2,1178659,ask if he used other name,0.0013003901170351106,True,False,0,3,3,3,1,3,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9986996098829649
30,1,2,1178660,ask if they have a nicknamechilhood name,0.010403120936280884,False,False,1,24,24,25,2,20,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9895968790637191
31,2,1,1178661,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178660,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
32,1,2,1178662,ask their name in other language,0.005635023840485479,False,False,2,13,13,15,3,7,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9943649761595145
33,2,1,1178663,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178662,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
34,2,1,1178664,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178662,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
35,1,2,1178665,ask them to spell their name,0.01517121803207629,False,False,7,35,35,48,8,31,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9848287819679237
36,2,1,1178666,how to spell their name in certain language,0.003034243606415258,True,False,0,7,7,7,1,4,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9969657563935848
37,2,1,1178667,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
38,2,1,1178668,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
39,2,1,1178669,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
40,2,1,1178670,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
41,2,1,1178671,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
42,2,1,1178672,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178665,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
43,1,2,1178673,ask to draw their name,0.004334633723450368,True,False,0,10,10,10,1,7,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9956653662765497
44,1,2,1178674,ask to write down their name,0.011270047680970958,False,False,2,26,26,45,3,15,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.988729952319029
45,2,1,1178675,ask to write his name in some random way,0.007802340702210663,True,False,0,18,18,18,1,9,1178674,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9921976592977894
46,2,1,1178676,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178674,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
47,1,2,1178677,ask what their name means,0.005635023840485479,False,False,1,13,13,16,2,13,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9943649761595145
48,2,1,1178678,what their name means in other language,0.0013003901170351106,True,False,0,3,3,3,1,3,1178677,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9986996098829649
49,2,1,1178680,ask if they hate their name,0.00043346337234503684,True,False,0,1,1,1,1,1,1178679,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
50,2,1,1178681,ask what they likedislike about their name,0.0013003901170351106,False,False,1,3,3,4,2,2,1178679,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9986996098829649
51,3,0,1178682,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178681,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
52,2,1,1178683,,0.003034243606415258,True,False,0,7,7,7,1,7,1178679,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9969657563935848
53,2,1,1178685,asi if there are pets named after them,0.003034243606415258,True,False,0,7,7,7,1,6,1178684,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9969657563935848
54,2,1,1178686,ask if they are named after someone,0.007802340702210663,True,False,0,18,18,18,1,15,1178684,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9921976592977894
55,2,1,1178687,ask if they name children after them,0.007368877329865626,True,False,0,17,17,17,1,13,1178684,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9926311226701344
56,2,1,1178688,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178684,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
57,1,2,1178689,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
58,1,2,1178690,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
59,1,2,1178691,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
60,1,2,1178692,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
61,1,2,1178693,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
62,1,2,1178694,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
63,1,2,1178695,,0.0039011703511053317,False,False,1,9,9,10,2,7,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9960988296488946
64,2,1,1178696,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178695,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
65,1,2,1178697,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
66,1,2,1178698,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
67,1,2,1178699,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
68,1,2,1178700,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
69,1,2,1178701,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
70,1,2,1178702,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
71,1,2,1178703,,0.0008669267446900737,True,False,0,2,2,2,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.99913307325531
72,1,2,1178704,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
73,1,2,1178705,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
74,1,2,1178706,,0.0013003901170351106,False,False,1,3,3,4,2,3,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9986996098829649
75,2,1,1178707,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178706,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
76,1,2,1178708,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
77,1,2,1178709,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
78,1,2,1178710,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
79,1,2,1178711,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
80,1,2,1178712,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
81,1,2,1178713,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
82,1,2,1178714,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
83,1,2,1178715,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178638,forgot_name,0.15344603381014305,1178638,0.8465539661898569,0.9995665366276549
84,0,1,1178716,ask for idea of naming childrenpet,0.002167316861725184,False,True,3,5,5,8,4,4,-1,forgot_name,0.0034677069787602947,1178716,0.9965322930212397,0.9978326831382748
85,1,0,1178717,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178716,forgot_name,0.0034677069787602947,1178716,0.9965322930212397,0.9995665366276549
86,1,0,1178718,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178716,forgot_name,0.0034677069787602947,1178716,0.9965322930212397,0.9995665366276549
87,1,0,1178719,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178716,forgot_name,0.0034677069787602947,1178716,0.9965322930212397,0.9995665366276549
88,0,2,1178720,ask for phone numbercontact info,0.025574338968357174,False,True,8,59,59,75,10,32,-1,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9744256610316429
89,1,1,1178721,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
90,1,1,1178722,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.99913307325531
91,1,1,1178723,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
92,1,1,1178724,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
93,1,1,1178725,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
94,1,1,1178726,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
95,1,1,1178727,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
96,1,1,1178728,tell them you lost your number,0.003034243606415258,False,False,1,7,7,8,2,7,1178720,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9969657563935848
97,2,0,1178729,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178728,forgot_name,0.032509752925877766,1178720,0.9674902470741222,0.9995665366276549
98,0,2,1178730,ask for signature,0.00953619419159081,False,True,8,22,22,78,12,20,-1,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9904638058084092
99,1,1,1178731,ask them to sign a petitiondocument,0.006068487212830516,False,False,1,14,14,16,2,12,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9939315127871695
100,2,0,1178732,ask to sign a fake petition,0.0008669267446900737,True,False,0,2,2,2,1,2,1178731,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.99913307325531
101,1,1,1178733,ask to create something and sign,0.003034243606415258,False,False,1,7,7,8,2,7,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9969657563935848
102,2,0,1178734,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178733,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9995665366276549
103,1,1,1178735,ask to sign a card,0.006935413957520589,True,False,0,16,16,16,1,12,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9930645860424794
104,1,1,1178736,ask to sign on you,0.0013003901170351106,False,False,1,3,3,4,2,2,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9986996098829649
105,2,0,1178737,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178736,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9995665366276549
106,1,1,1178738,compare signatures,0.003034243606415258,True,False,0,7,7,7,1,6,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9969657563935848
107,1,1,1178739,,0.0008669267446900737,True,False,0,2,2,2,1,1,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.99913307325531
108,1,1,1178740,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.9995665366276549
109,1,1,1178741,take picture and ask to sign,0.0008669267446900737,True,False,0,2,2,2,1,2,1178730,forgot_name,0.033810143042912875,1178730,0.9661898569570871,0.99913307325531
110,0,1,1178742,ask for their address,0.012136974425661032,False,True,2,28,28,30,3,17,-1,forgot_name,0.013003901170351105,1178742,0.9869960988296489,0.9878630255743389
111,1,0,1178743,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178742,forgot_name,0.013003901170351105,1178742,0.9869960988296489,0.9995665366276549
112,1,0,1178744,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178742,forgot_name,0.013003901170351105,1178742,0.9869960988296489,0.9995665366276549
113,1,0,1178746,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178745,forgot_name,0.0008669267446900737,1178745,0.99913307325531,0.9995665366276549
114,1,0,1178747,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178745,forgot_name,0.0008669267446900737,1178745,0.99913307325531,0.9995665366276549
115,1,0,1178749,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178748,forgot_name,0.00043346337234503684,1178748,0.9995665366276549,0.9995665366276549
116,0,2,1178750,ask someone for their name,0.016038144776766364,False,True,12,37,37,135,21,30,-1,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9839618552232337
117,1,1,1178751,ask a bartenderwaitress,0.002600780234070221,True,False,0,6,6,6,1,6,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9973992197659298
118,1,1,1178752,ask a mutual friend,0.005635023840485479,False,False,2,13,13,20,3,12,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9943649761595145
119,2,0,1178753,ask the host,0.002600780234070221,True,False,0,6,6,6,1,6,1178752,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9973992197659298
120,2,0,1178754,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178752,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
121,1,1,1178755,ask a stranger,0.002167316861725184,True,False,0,5,5,5,1,5,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9978326831382748
122,1,1,1178756,ask acquaintance of mine,0.00043346337234503684,False,False,2,1,1,25,3,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
123,2,0,1178757,ask a family member,0.002167316861725184,True,False,0,5,5,5,1,4,1178756,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9978326831382748
124,2,0,1178758,ask a friend of mine,0.0082358040745557,True,False,0,19,19,19,1,16,1178756,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9917641959254443
125,1,1,1178759,ask acquaintance of theirs,0.00043346337234503684,False,False,4,1,1,35,5,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
126,2,0,1178760,ask a family member,0.006935413957520589,True,False,0,16,16,16,1,9,1178759,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9930645860424794
127,2,0,1178761,ask a friend of theirs,0.006935413957520589,True,False,0,16,16,16,1,14,1178759,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9930645860424794
128,2,0,1178762,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178759,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
129,2,0,1178763,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178759,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
130,1,1,1178764,ask the teacher,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
131,1,1,1178765,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
132,1,1,1178766,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
133,1,1,1178767,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
134,1,1,1178768,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
135,1,1,1178769,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
136,1,1,1178770,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178750,forgot_name,0.05851755526657997,1178750,0.94148244473342,0.9995665366276549
137,0,1,1178771,ask someone to ask for their name,0.005635023840485479,False,True,5,13,13,35,6,12,-1,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9943649761595145
138,1,0,1178772,ask an acquaintance of mine to ask,0.0039011703511053317,True,False,0,9,9,9,1,7,1178771,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9960988296488946
139,1,0,1178773,have a random guy ask their name,0.0034677069787602947,True,False,0,8,8,8,1,3,1178771,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9965322930212397
140,1,0,1178774,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178771,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9995665366276549
141,1,0,1178775,,0.0013003901170351106,True,False,0,3,3,3,1,3,1178771,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9986996098829649
142,1,0,1178776,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178771,forgot_name,0.01517121803207629,1178771,0.9848287819679237,0.9995665366276549
143,0,0,1178777,ask them to text me,0.00043346337234503684,True,True,0,1,1,1,1,1,-1,forgot_name,0.00043346337234503684,1178777,0.9995665366276549,0.9995665366276549
144,1,1,1178779,ask for song with their name in it,0.004334633723450368,False,False,1,10,10,11,2,9,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9956653662765497
145,2,0,1178780,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178779,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
146,1,1,1178781,ask if theres a song named after them,0.0013003901170351106,True,False,0,3,3,3,1,2,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9986996098829649
147,1,1,1178782,ask to make up song about their name,0.002167316861725184,False,False,1,5,5,6,2,4,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9978326831382748
148,2,0,1178783,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178782,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
149,1,1,1178784,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
150,1,1,1178785,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
151,1,1,1178786,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
152,1,1,1178787,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
153,1,1,1178788,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
154,1,1,1178789,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
155,1,1,1178790,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178778,forgot_name,0.011703511053315995,1178778,0.988296488946684,0.9995665366276549
156,0,1,1178791,ask to fill out a formsurvey,0.005635023840485479,False,True,3,13,13,42,4,8,-1,forgot_name,0.018205461638491547,1178791,0.9817945383615084,0.9943649761595145
157,1,0,1178792,create sign up sheet,0.010836584308625921,True,False,0,25,25,25,1,17,1178791,forgot_name,0.018205461638491547,1178791,0.9817945383615084,0.9891634156913741
158,1,0,1178793,have everyone fill out a form,0.0013003901170351106,True,False,0,3,3,3,1,3,1178791,forgot_name,0.018205461638491547,1178791,0.9817945383615084,0.9986996098829649
159,1,0,1178794,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178791,forgot_name,0.018205461638491547,1178791,0.9817945383615084,0.9995665366276549
160,0,0,1178795,ask to see a bill,0.00043346337234503684,True,True,0,1,1,1,1,1,-1,forgot_name,0.00043346337234503684,1178795,0.9995665366276549,0.9995665366276549
161,1,0,1178797,ask for bday,0.0008669267446900737,True,False,0,2,2,2,1,2,1178796,forgot_name,0.004334633723450368,1178796,0.9956653662765497,0.99913307325531
162,1,0,1178798,have them decorte bday cake,0.0008669267446900737,True,False,0,2,2,2,1,2,1178796,forgot_name,0.004334633723450368,1178796,0.9956653662765497,0.99913307325531
163,1,0,1178799,look at bday cake,0.0008669267446900737,True,False,0,2,2,2,1,2,1178796,forgot_name,0.004334633723450368,1178796,0.9956653662765497,0.99913307325531
164,1,0,1178800,sing happy bday,0.0017338534893801473,True,False,0,4,4,4,1,4,1178796,forgot_name,0.004334633723450368,1178796,0.9956653662765497,0.9982661465106198
165,1,0,1178802,ask them for business card,0.009969657563935847,True,False,0,23,23,23,1,21,1178801,forgot_name,0.011703511053315995,1178801,0.988296488946684,0.9900303424360641
166,1,0,1178803,exchange business card,0.0017338534893801473,True,False,0,4,4,4,1,4,1178801,forgot_name,0.011703511053315995,1178801,0.988296488946684,0.9982661465106198
167,0,2,1178804,businesswork,0.003034243606415258,False,True,6,7,7,15,8,6,-1,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.9969657563935848
168,1,1,1178805,look at their office,0.0008669267446900737,True,False,0,2,2,2,1,1,1178804,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.99913307325531
169,1,1,1178806,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178804,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.9995665366276549
170,1,1,1178807,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178804,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.9995665366276549
171,2,0,1178809,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178808,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.9995665366276549
172,1,1,1178810,,0.0008669267446900737,True,False,0,2,2,2,1,2,1178804,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.99913307325531
173,1,1,1178811,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178804,forgot_name,0.006501950585175552,1178804,0.9934980494148244,0.9995665366276549
174,0,2,1178812,car,0.00043346337234503684,False,True,6,1,1,24,11,1,-1,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
175,1,1,1178813,car registrationlicense plate,0.006068487212830516,False,False,2,14,14,16,3,11,1178812,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9939315127871695
176,2,0,1178814,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178813,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
177,2,0,1178815,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178813,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
178,1,1,1178816,insurance,0.00043346337234503684,False,False,2,1,1,3,3,1,1178812,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
179,2,0,1178817,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178816,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
180,2,0,1178818,,0.00043346337234503684,True,False,0,1,1,1,1,1,1178816,forgot_name,0.010403120936280884,1178812,0.9895968790637191,0.9995665366276549
